id,CO2_working_capacity [mL/g]
3624,179.1285
3625,137.56374
3626,252.91678
3627,161.77441
3628,136.66466
3629,168.87509
3630,161.44336
3631,116.66486
3632,128.31648
3633,215.27455
3634,186.441
3635,95.35537
3636,117.41884
3637,96.382164
3638,533.156
3639,111.26406
3640,92.67309
3641,313.44012
3642,67.31938
3643,85.689705
3644,190.66359
3645,80.154854
3646,83.867836
3647,301.75153
3648,91.8613
3649,132.22354
3650,95.37167
3651,211.37843
3652,228.25423
3653,185.28516
3654,78.77098
3655,131.35971
3656,119.205414
3657,125.31353
3658,150.21349
3659,139.4155
3660,119.831566
3661,120.716736
3662,148.83588
3663,86.013664
3664,199.7204
3665,68.62453
3666,167.27602
3667,95.9982
3668,172.66063
3669,106.047775
3670,222.29213
3671,164.42636
3672,145.48126
3673,195.23799
3674,112.49821
3675,272.7264
3676,92.61321
3677,102.02153
3678,122.24018
3679,92.962105
3680,105.61376
3681,144.03566
3682,121.30821
3683,121.62275
3684,79.733986
3685,267.70288
3686,57.771786
3687,129.58853
3688,173.3669
3689,110.349396
3690,115.60307
3691,68.38976
3692,77.24267
3693,64.05984
3694,137.05444
3695,127.46546
3696,109.66442
3697,174.62364
3698,195.99184
3699,59.113644
3700,242.4655
3701,218.8566
3702,115.40214
3703,122.6538
3704,118.68546
3705,346.53232
3706,102.49809
3707,69.20826
3708,60.61885
3709,90.026405
3710,65.90416
3711,100.204216
3712,68.0873
3713,64.36284
3714,99.01487
3715,257.41443
3716,139.40588
3717,101.23909
3718,154.05727
3719,85.30975
3720,103.98688
3721,136.09302
3722,106.55209
3723,296.8464
3724,119.185356
3725,243.49133
3726,59.39777
3727,216.62256
3728,56.232525
3729,112.53986
3730,57.982292
3731,86.6145
3732,121.575356
3733,107.75547
3734,104.24524
3735,66.50909
3736,91.82469
3737,188.521
3738,104.00813
3739,114.14956
3740,75.37154
3741,63.948517
3742,191.91176
3743,119.271416
3744,70.6448
3745,115.09588
3746,156.74536
3747,387.70978
3748,183.97646
3749,62.23503
3750,238.91109
3751,71.25198
3752,376.74405
3753,342.2296
3754,190.13718
3755,95.99231
3756,102.581024
3757,57.876236
3758,76.34002
3759,165.9364
3760,64.40594
3761,132.90594
3762,168.55898
3763,224.3691
3764,251.58939
3765,139.07011
3766,196.66115
3767,67.79531
3768,215.00735
3769,205.50745
3770,141.6433
3771,160.50172
3772,106.960686
3773,159.93575
3774,206.11462
3775,152.63301
3776,129.32205
3777,130.24042
3778,189.8179
3779,95.19163
3780,77.47905
3781,126.74222
3782,120.507515
3783,52.289623
3784,106.79288
3785,82.803734
3786,156.49258
3787,135.01912
3788,183.5494
3789,102.39894
3790,305.18344
3791,66.17976
3792,176.75696
3793,71.9565
3794,100.13478
3795,77.64591
3796,66.22976
3797,64.867546
3798,110.8616
3799,100.70273
3800,135.26552
3801,238.55359
3802,207.7935
3803,74.35266
3804,113.022995
3805,165.73816
3806,158.23921
3807,109.8476
3808,110.216736
3809,110.783676
3810,140.36642
3811,66.02002
3812,255.17963
3813,127.97118
3814,71.14325
3815,87.56877
3816,86.00812
3817,158.24835
3818,63.526184
3819,53.35469
3820,84.332565
3821,382.314
3822,57.105972
3823,78.68124
3824,199.35979
3825,140.62178
3826,157.79846
3827,95.87052
3828,96.94782
3829,161.83635
3830,191.65614
3831,120.0518
3832,103.57011
3833,112.02922
3834,260.18848
3835,307.71823
3836,137.02585
3837,256.7524
3838,99.54492
3839,80.50966
3840,394.00565
3841,112.00867
3842,95.52311
3843,78.527145
3844,79.15759
3845,85.792244
3846,82.993706
3847,219.24205
3848,131.1072
3849,157.84845
3850,160.60754
3851,262.5967
3852,71.798805
3853,121.7059
3854,102.95272
3855,146.58153
3856,63.459194
3857,154.04462
3858,177.32106
3859,329.18295
3860,201.27415
3861,162.68
3862,111.72846
3863,179.4355
3864,222.27289
3865,103.88
3866,223.95802
3867,246.43484
3868,129.6238
3869,64.28694
3870,102.76647
3871,338.66666
3872,95.454384
3873,180.5956
3874,72.33341
3875,271.32474
3876,130.318
3877,116.71149
3878,138.85782
3879,137.81204
3880,98.86799
3881,121.80615
3882,123.98537
3883,280.48962
3884,89.03734
3885,121.685936
3886,65.179085
3887,118.85877
3888,280.96677
3889,86.77598
3890,108.69341
3891,147.6303
3892,222.33377
3893,271.90536
3894,108.32414
3895,109.49596
3896,68.968475
3897,250.25804
3898,160.39243
3899,102.98587
3900,134.24121
3901,181.96841
3902,59.397682
3903,90.35894
3904,171.18253
3905,158.38118
3906,64.57386
3907,65.551735
3908,127.44282
3909,194.8551
3910,222.51599
3911,98.15099
3912,434.31982
3913,151.32841
3914,305.72372
3915,160.69351
3916,140.16708
3917,259.88144
3918,129.11798
3919,124.56269
3920,168.12567
3921,177.11615
3922,358.2368
3923,78.5314
3924,64.12039
3925,53.594776
3926,125.15006
3927,111.37988
3928,74.40452
3929,80.944496
3930,87.68007
3931,81.542564
3932,80.8144
3933,67.68763
3934,195.0005
3935,113.397095
3936,115.496376
3937,125.35194
3938,246.04823
3939,55.160366
3940,131.83989
3941,66.12782
3942,86.934784
3943,113.57324
3944,326.6658
3945,135.01326
3946,203.074
3947,145.26807
3948,101.448555
3949,371.91763
3950,117.38679
3951,58.23951
3952,248.40843
3953,381.6935
3954,123.89562
3955,147.71844
3956,261.39154
3957,161.80103
3958,84.00519
3959,74.727806
3960,61.830994
3961,95.37455
3962,92.83388
3963,161.7053
3964,107.388016
3965,98.11823
3966,174.80775
3967,289.42743
3968,83.64713
3969,194.63309
3970,116.59073
3971,138.02332
3972,450.4759
3973,160.58955
3974,69.94592
3975,70.16933
3976,155.04858
3977,82.18931
3978,62.447433
3979,97.19192
3980,158.53021
3981,183.71599
3982,180.47371
3983,120.092255
3984,71.19294
3985,214.79651
3986,100.2076
3987,116.34494
3988,92.14893
3989,358.92776
3990,117.553955
3991,124.476585
3992,61.388966
3993,74.217186
3994,143.44876
3995,72.413025
3996,127.04443
3997,106.69769
3998,406.10638
3999,68.470184
4000,222.80397
4001,110.69775
4002,61.66687
4003,90.302635
4004,103.523994
4005,70.7635
4006,127.173965
4007,57.787994
4008,277.23904
4009,117.519104
4010,101.45615
4011,131.3704
4012,154.29497
4013,230.56573
4014,92.942314
4015,156.88673
4016,205.78073
4017,86.43218
4018,148.30098
4019,119.20262
4020,60.0279
4021,221.76393
4022,107.892845
4023,71.84019
4024,70.53429
4025,194.5475
4026,101.48832
4027,97.512726
4028,86.051285
4029,71.682915
4030,67.22747
4031,367.62875
4032,219.07843
4033,120.04656
4034,66.27781
4035,75.08999
4036,129.09938
4037,78.168335
4038,61.79812
4039,67.81837
4040,95.62554
4041,130.56929
4042,119.17675
4043,229.32573
4044,146.75565
4045,105.72898
4046,76.42565
4047,113.64612
4048,82.36723
4049,84.48103
4050,220.98195
4051,63.07503
4052,113.681015
4053,521.0926
4054,91.298134
4055,100.96195
4056,132.49794
4057,266.88745
4058,357.00876
4059,331.23984
4060,58.941128
4061,88.35524
4062,266.96292
4063,409.0143
4064,195.19054
4065,78.6596
4066,140.13757
4067,84.13762
4068,266.70605
4069,83.447235
4070,306.85123
4071,141.976
4072,217.02194
4073,211.03621
4074,90.520966
4075,82.56058
4076,64.153
4077,59.071354
4078,140.9306
4079,139.84941
4080,260.2903
4081,90.96636
4082,95.1248
4083,189.4413
4084,179.59708
4085,274.32593
4086,128.25743
4087,80.129036
4088,157.36902
4089,64.40021
4090,373.05392
4091,126.947075
4092,261.9203
4093,163.84952
4094,199.2064
4095,88.250946
4096,195.64215
4097,213.34738
4098,319.3519
4099,153.08432
4100,164.97559
4101,66.41592
4102,152.3232
4103,94.45111
4104,78.807724
4105,92.18251
4106,113.29879
4107,61.01232
4108,214.76187
4109,257.97598
4110,78.03858
4111,62.477524
4112,297.13092
4113,114.822044
4114,96.73063
4115,103.484856
4116,136.95932
4117,202.3006
4118,168.83612
4119,117.940414
4120,91.22482
4121,77.49945
4122,118.08699
4123,92.037224
4124,111.990875
4125,250.89668
4126,106.06469
4127,70.28708
4128,202.81487
4129,147.47939
4130,116.59337
4131,182.1342
4132,229.7484
4133,106.38762
4134,72.40935
4135,58.216568
4136,113.835045
4137,167.31847
4138,127.297966
4139,68.97929
4140,240.5519
4141,182.33409
4142,124.926895
4143,81.55254
4144,365.93307
4145,235.27696
4146,86.01954
4147,86.96994
4148,99.42438
4149,120.58208
4150,335.5578
4151,131.21074
4152,52.79325
4153,141.0539
4154,499.2211
4155,76.0473
4156,122.04117
4157,120.69861
4158,85.751114
4159,76.63206
4160,61.01951
4161,169.64847
4162,111.16838
4163,96.9108
4164,81.17246
4165,58.25828
4166,245.2905
4167,98.25537
4168,249.72754
4169,163.19899
4170,61.33956
4171,189.33813
4172,258.7827
4173,155.76886
4174,107.08751
4175,168.04884
4176,364.4306
4177,162.32942
4178,96.41615
4179,130.32643
4180,127.1939
4181,157.29065
4182,73.92471
4183,132.75856
4184,89.46763
4185,82.36092
4186,177.44818
4187,94.045616
4188,59.210022
4189,103.44169
4190,79.1878
4191,80.07798
4192,64.193054
4193,252.75679
4194,140.50388
4195,166.28647
4196,77.95107
4197,84.93752
4198,122.33949
4199,225.08893
4200,243.27072
4201,89.39059
4202,115.84648
4203,69.04167
4204,247.36275
4205,96.15589
4206,122.23407
4207,95.5404
4208,152.6135
4209,122.88151
4210,64.42217
4211,177.04114
4212,100.3057
4213,68.07336
4214,94.66519
4215,122.197266
4216,66.14063
4217,176.6449
4218,97.6567
4219,404.7143
4220,220.26984
4221,85.87337
4222,160.88947
4223,181.55492
4224,377.1417
4225,78.07548
4226,149.94493
4227,88.89414
4228,298.4257
4229,123.67199
4230,277.40353
4231,115.31323
4232,216.79716
4233,172.62636
4234,168.1498
4235,253.50949
4236,195.9026
4237,264.21548
4238,103.14926
4239,126.06909
4240,83.37141
4241,65.77608
4242,91.99856
4243,127.78524
4244,143.41585
4245,153.89365
4246,69.726524
4247,101.29779
4248,108.856544
4249,225.19809
4250,145.30151
4251,73.263145
4252,175.28236
4253,98.82295
4254,112.85553
4255,67.0459
4256,78.30568
4257,62.403557
4258,83.38717
4259,95.160065
4260,79.2719
4261,226.47212
4262,69.38837
4263,116.82692
4264,133.50189
4265,116.21352
4266,98.753746
4267,127.49471
4268,70.780815
4269,137.58376
4270,133.6622
4271,118.92088
4272,182.63354
4273,81.44692
4274,136.3928
4275,90.985634
4276,115.929794
4277,148.73703
4278,65.74777
4279,92.11248
4280,72.40058
4281,228.93542
4282,160.41982
4283,197.9062
4284,119.71804
4285,113.40417
4286,94.61257
4287,323.98987
4288,77.337616
4289,193.70903
4290,208.59203
4291,64.24858
4292,77.84732
4293,67.16228
4294,120.86284
4295,96.75019
4296,273.04086
4297,187.69908
4298,88.33657
4299,358.86917
4300,229.7796
4301,87.28262
4302,56.974907
4303,192.65718
4304,185.12585
4305,310.16397
4306,88.59845
4307,279.91125
4308,264.20612
4309,86.26501
4310,111.79741
4311,86.584496
4312,182.66563
4313,77.50622
4314,72.345055
4315,144.90475
4316,184.53513
4317,94.05878
4318,83.63186
4319,149.09122
4320,126.30591
4321,70.131195
4322,286.13104
4323,107.78701
4324,89.87364
4325,181.04436
4326,84.39822
4327,101.10184
4328,221.58849
4329,56.052914
4330,190.12079
4331,88.30369
4332,147.50774
4333,151.73605
4334,140.7335
4335,89.52222
4336,102.67581
4337,200.50633
4338,65.64272
4339,98.870415
4340,203.04878
4341,247.89731
4342,72.6486
4343,90.60625
4344,95.67961
4345,147.70529
4346,283.205
4347,178.10059
4348,118.031555
4349,113.75303
4350,82.20166
4351,219.57558
4352,183.99841
4353,62.38735
4354,107.8882
4355,182.57333
4356,155.91434
4357,227.09393
4358,104.949135
4359,84.860085
4360,65.090996
4361,172.3883
4362,71.3608
4363,226.5785
4364,69.487366
4365,356.74146
4366,131.48802
4367,159.99945
4368,338.10086
4369,131.8437
4370,92.49775
4371,81.45261
4372,104.5021
4373,74.01632
4374,154.03929
4375,180.60144
4376,175.04903
4377,113.105576
4378,141.91151
4379,88.60638
4380,74.96633
4381,65.56741
4382,77.04
4383,146.96298
4384,167.81801
4385,88.69184
4386,84.97872
4387,73.33174
4388,136.79054
4389,72.20908
4390,59.705544
4391,93.98196
4392,242.38942
4393,116.088936
4394,98.603874
4395,178.05713
4396,140.61649
4397,69.71101
4398,194.44127
4399,56.301437
4400,473.96344
4401,95.8868
4402,182.78452
4403,83.9083
4404,308.8348
4405,159.96432
4406,69.476814
4407,265.3572
4408,245.48999
4409,123.30092
4410,237.05583
4411,352.28143
4412,93.85464
4413,68.80908
4414,62.43539
4415,146.26765
4416,61.5204
4417,345.23312
4418,221.09882
4419,220.18071
4420,156.51178
4421,55.769653
4422,69.37229
4423,414.06924
4424,181.96455
4425,173.26546
4426,193.48857
4427,165.8375
4428,226.33728
4429,108.14928
4430,296.8178
4431,139.70993
4432,61.966713
4433,140.53029
4434,138.2753
4435,101.82632
4436,204.66171
4437,195.382
4438,216.1046
4439,79.49331
4440,79.25697
4441,123.521706
4442,175.19035
4443,77.85641
4444,110.35988
4445,198.83151
4446,59.141533
4447,70.8081
4448,328.92282
4449,73.52015
4450,162.73692
4451,273.71857
4452,80.94351
4453,241.37267
4454,282.4752
4455,61.055996
4456,92.631065
4457,109.591446
4458,69.662964
4459,90.45945
4460,129.46191
4461,122.232864
4462,88.033295
4463,131.70659
4464,138.12323
4465,87.89341
4466,146.16075
4467,113.13832
4468,162.94345
4469,127.33625
4470,181.13963
4471,104.36314
4472,75.950874
4473,78.76985
4474,98.429756
4475,94.80541
4476,223.27242
4477,134.48259
4478,177.1145
4479,167.72713
4480,381.92847
4481,97.25958
4482,124.128685
4483,410.40463
4484,193.86716
4485,124.28841
4486,130.49579
4487,146.49945
4488,90.13013
4489,203.07591
4490,99.40477
4491,293.65747
4492,122.04636
4493,113.47934
4494,134.8505
4495,151.3156
4496,74.934494
4497,57.229828
4498,92.461426
4499,120.8569
4500,99.1
4501,255.12555
4502,91.25894
4503,143.38829
4504,65.46195
4505,202.59512
4506,174.03459
4507,304.75372
4508,95.11141
4509,138.6222
4510,150.10942
4511,181.05835
4512,113.57557
4513,138.53616
4514,84.743164
4515,205.84099
4516,235.6933
4517,141.5434
4518,97.29408
4519,58.93988
4520,102.899864
4521,76.46387
4522,72.508896
4523,170.99539
4524,89.28932
4525,238.72339
4526,76.06183
4527,220.85275
4528,173.85446
4529,205.261
4530,144.64787
4531,81.51847
4532,72.055374
4533,281.32135
4534,173.2959
4535,101.91208
4536,92.29464
4537,131.30804
4538,165.73215
4539,105.602066
4540,137.75592
4541,77.85738
4542,81.29267
4543,291.8688
4544,107.98401
4545,114.760635
4546,218.05751
4547,105.86441
4548,145.47351
4549,234.48817
4550,68.28574
4551,95.798
4552,111.15564
4553,90.15341
4554,101.33362
4555,174.28099
4556,169.80487
4557,94.52679
4558,163.47768
4559,88.92257
4560,69.373116
4561,93.74159
4562,104.467476
4563,84.71264
4564,77.454254
4565,95.38753
4566,63.48181
4567,87.74473
4568,89.228355
4569,91.78093
4570,226.7464
4571,64.11612
4572,232.54475
4573,93.4802
4574,303.2335
4575,78.27723
4576,84.016975
4577,152.86519
4578,116.31277
4579,72.458694
4580,231.20769
4581,148.1567
4582,77.060684
4583,297.57507
4584,170.73055
4585,147.83482
4586,66.36226
4587,399.87637
4588,87.62241
4589,233.57301
4590,269.81668
4591,81.19966
4592,381.12177
4593,79.35934
4594,90.62981
4595,306.89584
4596,111.53079
4597,148.23282
4598,196.95041
4599,182.66068
4600,114.37605
4601,75.89864
4602,87.44494
4603,114.16752
4604,130.6307
4605,146.0123
4606,140.16168
4607,293.10587
4608,200.66614
4609,147.42285
4610,115.30997
4611,96.56713
4612,99.68434
4613,429.31342
4614,299.8636
4615,105.9756
4616,256.76273
4617,127.94494
4618,202.52269
4619,107.72075
4620,419.58447
4621,135.25742
4622,125.42779
4623,78.05899
4624,139.62816
4625,92.02115
4626,139.68613
4627,101.220215
4628,197.63081
4629,77.63594
4630,148.29268
4631,207.52585
4632,340.12555
4633,127.15496
4634,179.79326
4635,70.31937
4636,131.35278
4637,54.19051
4638,79.34709
4639,83.620255
4640,189.67589
4641,212.5259
4642,106.85599
4643,76.78584
4644,321.09036
4645,82.46406
4646,154.57498
4647,71.916824
4648,166.84578
4649,148.24368
4650,84.06004
4651,167.3754
4652,111.182205
4653,152.52455
4654,300.28506
4655,133.00688
4656,110.94275
4657,61.8382
4658,223.46404
4659,107.88999
4660,132.94678
4661,86.661446
4662,166.97137
4663,106.83238
4664,102.76161
4665,85.6381
4666,148.50168
4667,68.723465
4668,112.07528
4669,91.93186
4670,100.85518
4671,121.52886
4672,84.956184
4673,168.00418
4674,125.010704
4675,75.5548
4676,198.8917
4677,152.00731
4678,178.83136
4679,153.53139
4680,76.276215
4681,241.17036
4682,69.97755
4683,83.60729
4684,118.714615
4685,132.8007
4686,95.81506
4687,88.064
4688,71.28045
4689,313.41934
4690,277.12933
4691,236.8486
4692,160.60606
4693,84.554054
4694,68.53654
4695,131.3293
4696,80.39254
4697,63.97313
4698,126.38843
4699,236.08678
4700,66.414764
4701,190.07854
4702,251.8188
4703,96.13896
4704,149.09929
4705,150.95837
4706,81.46411
4707,181.4701
4708,88.56924
4709,74.12933
4710,66.595726
4711,135.03156
4712,105.66414
4713,91.00676
4714,85.52438
4715,159.19655
4716,212.53976
4717,180.51389
4718,133.05359
4719,259.45782
4720,85.62433
4721,95.66067
4722,150.79277
4723,128.36665
4724,66.66113
4725,110.06883
4726,282.38025
4727,65.75906
4728,212.01015
4729,144.74426
4730,148.65471
4731,79.78263
4732,128.24146
4733,385.04532
4734,111.12246
4735,78.68171
4736,215.71962
4737,77.874214
4738,128.37798
4739,82.00254
4740,104.525764
4741,127.38566
4742,110.6235
4743,67.457825
4744,138.52812
4745,131.86615
4746,246.7942
4747,88.2045
4748,283.85016
4749,228.93849
4750,130.78056
4751,91.43946
4752,101.90454
4753,165.47623
4754,102.36982
4755,75.220314
4756,125.532776
4757,74.11865
4758,157.04828
4759,359.45273
4760,143.0329
4761,177.33391
4762,252.18512
4763,108.55997
4764,98.80484
4765,72.83698
4766,153.90468
4767,125.11978
4768,122.74927
4769,201.67203
4770,92.55729
4771,87.97088
4772,98.446236
4773,134.65984
4774,88.01789
4775,274.2855
4776,119.77591
4777,76.861824
4778,94.08832
4779,162.24147
4780,69.415054
4781,115.7579
4782,98.02647
4783,114.83043
4784,63.070038
4785,125.05556
4786,104.65984
4787,109.08978
4788,99.67317
4789,128.7068
4790,175.41219
4791,167.70366
4792,122.720024
4793,93.35036
4794,70.28116
4795,98.627174
4796,182.61539
4797,469.37354
4798,98.25332
4799,210.03917
4800,71.11923
4801,67.386894
4802,63.07556
4803,112.123375
4804,162.17455
4805,74.848976
4806,98.24063
4807,56.49162
4808,93.887184
4809,302.37906
4810,223.75742
4811,52.75147
4812,107.05267
4813,92.55117
4814,81.504364
4815,62.070713
4816,84.59249
4817,133.27997
4818,133.10913
4819,147.61848
4820,173.82088
4821,84.399445
4822,76.44053
4823,144.76056
4824,78.88668
4825,122.321976
4826,125.79766
4827,205.80437
4828,78.84093
4829,256.9355
4830,171.24512
4831,94.17798
4832,230.53282
4833,72.99596
4834,84.083176
4835,187.42744
4836,180.33546
4837,78.79622
4838,149.34296
4839,397.59317
4840,192.35663
4841,72.54238
4842,87.79584
4843,76.434654
4844,76.29537
4845,144.57983
4846,81.063255
4847,86.80504
4848,81.85999
4849,74.290695
4850,127.42417
4851,113.4549
4852,162.41942
4853,92.921844
4854,226.47908
4855,114.230446
4856,346.821
4857,59.492203
4858,259.63455
4859,94.64261
4860,362.02512
4861,191.29913
4862,196.96782
4863,91.61819
4864,91.121895
4865,120.95956
4866,130.86708
4867,130.59868
4868,136.17732
4869,75.39146
4870,274.92117
4871,74.351204
4872,62.01966
4873,121.6882
4874,63.625114
4875,70.61963
4876,214.9248
4877,130.30336
4878,153.8688
4879,119.773476
4880,67.32006
4881,210.95432
4882,109.2146
4883,104.529526
4884,97.327324
4885,72.85317
4886,107.493
4887,177.15627
4888,163.23897
4889,80.49802
4890,83.76085
4891,129.94086
4892,209.9427
4893,332.40903
4894,117.14073
4895,114.55475
4896,483.8802
4897,64.19816
4898,86.6274
4899,102.672485
4900,165.20947
4901,203.03476
4902,255.89537
4903,137.5354
4904,115.61693
4905,200.49512
4906,122.39669
4907,177.45872
4908,331.77402
4909,84.88542
4910,83.38536
4911,186.69458
4912,200.75778
4913,88.86328
4914,105.30495
4915,124.58777
4916,131.35854
4917,365.0148
4918,239.0138
4919,182.04337
4920,71.054825
4921,354.98944
4922,69.3386
4923,108.34228
4924,374.2864
4925,188.33046
4926,173.89873
4927,76.675934
4928,181.38359
4929,76.57927
4930,185.21109
4931,214.91476
4932,339.69193
4933,149.6617
4934,81.08719
4935,54.05803
4936,197.17624
4937,70.15605
4938,70.78188
4939,65.848274
4940,111.33495
4941,124.32962
4942,202.30133
4943,243.26172
4944,410.37143
4945,233.40718
4946,124.69355
4947,69.27405
4948,58.730396
4949,214.65735
4950,117.87699
4951,104.13082
4952,96.42263
4953,149.34181
4954,94.499214
4955,274.85657
4956,228.98833
4957,88.81063
4958,170.90251
4959,186.8962
4960,195.35457
4961,235.60298
4962,167.07288
4963,100.8852
4964,76.959915
4965,95.605255
4966,143.22702
4967,105.28176
4968,264.515
4969,64.155464
4970,86.37841
4971,279.81635
4972,124.50356
4973,101.394104
4974,161.93378
4975,100.26799
4976,73.22246
4977,112.67559
4978,104.115036
4979,197.56085
4980,192.5399
4981,124.87738
4982,74.29532
4983,128.39221
4984,83.12897
4985,143.82089
4986,149.25673
4987,70.68792
4988,91.86685
4989,216.2259
4990,99.04452
4991,111.161514
4992,84.68935
4993,133.21118
4994,272.2624
4995,133.43173
4996,65.00585
4997,158.55843
4998,124.67534
4999,197.78601
5000,98.275475
5001,117.15167
5002,403.11398
5003,223.80452
5004,154.46883
5005,169.26039
5006,89.89212
5007,175.14368
5008,124.85325
5009,90.792816
5010,83.23259
5011,169.24004
5012,83.50099
5013,129.3392
5014,119.762596
5015,73.9652
5016,60.673695
5017,134.66756
5018,233.46974
5019,76.09233
5020,127.10827
5021,58.616302
5022,151.93065
5023,127.33817
5024,183.33481
5025,141.68837
5026,70.46376
5027,62.938164
5028,223.89824
5029,128.60056
5030,90.121796
5031,66.202705
5032,102.82392
5033,103.73984
5034,247.26309
5035,58.82038
5036,163.7616
5037,82.1276
5038,222.86604
5039,220.77937
5040,318.0652
5041,106.98613
5042,63.742954
5043,67.840126
5044,66.69425
5045,109.86455
5046,316.1304
5047,141.34927
5048,76.96641
5049,62.654358
5050,120.862816
5051,73.54793
5052,73.14151
5053,106.96058
5054,154.5631
5055,137.29529
5056,81.6354
5057,117.98163
5058,99.78055
5059,98.89558
5060,60.2301
5061,208.29099
5062,273.4325
5063,124.11564
5064,65.06902
5065,245.604
5066,88.929665
5067,82.09618
5068,191.13994
5069,213.92494
5070,233.47945
5071,99.26322
5072,194.95439
5073,205.489
5074,202.40375
5075,122.05017
5076,457.92767
5077,95.2278
5078,121.89698
5079,169.46336
5080,110.00843
5081,79.41527
5082,76.96403
5083,79.98058
5084,84.192894
5085,245.47675
5086,105.281944
5087,51.94171
5088,93.11166
5089,140.96973
5090,99.02859
5091,152.49744
5092,249.10287
5093,129.31412
5094,168.9561
5095,208.05927
5096,275.86505
5097,212.80309
5098,144.42177
5099,132.60895
5100,126.01764
5101,177.51604
5102,194.61859
5103,68.27733
5104,96.266975
5105,152.68536
5106,236.90042
5107,206.88971
5108,111.2976
5109,63.59972
5110,90.70956
5111,50.978848
5112,53.330074
5113,89.22346
5114,70.65503
5115,61.547413
5116,59.33833
5117,62.3093
5118,57.837917
5119,80.11397
5120,75.04019
5121,55.749752
5122,28.94329
5123,85.492744
5124,51.48509
5125,44.05262
5126,50.717175
5127,34.8527
5128,51.36138
5129,53.297756
5130,83.90143
5131,85.96914
5132,83.17695
5133,89.80146
5134,70.478264
5135,92.534134
5136,53.226147
5137,51.87326
5138,32.79294
5139,35.98705
5140,86.92211
5141,71.963394
5142,53.153313
5143,403.11282
5144,77.92358
5145,69.95098
5146,51.220097
5147,72.5439
5148,64.11437
5149,50.75241
5150,50.584583
5151,53.483765
5152,52.748257
5153,116.32569
5154,81.51061
5155,57.655636
5156,66.114296
5157,47.259254
5158,49.90597
5159,99.9884
5160,75.36567
5161,39.203854
5162,39.791874
5163,63.79151
5164,69.50216
5165,44.541645
5166,56.477146
5167,79.89711
5168,48.810978
5169,91.81855
5170,54.846344
5171,71.18621
5172,56.737434
5173,57.286453
5174,30.693823
5175,87.07444
5176,71.920395
5177,46.57231
5178,109.01758
5179,48.709335
5180,78.96903
5181,48.540108
5182,50.259598
5183,65.97678
5184,110.10387
5185,100.571686
5186,51.288708
5187,52.443756
5188,48.46454
5189,135.6328
5190,53.381947
5191,48.988834
5192,67.66448
5193,85.18954
5194,61.404728
5195,55.45536
5196,88.8305
5197,49.334984
5198,94.97408
5199,48.600647
5200,47.247353
5201,102.97047
5202,45.077873
5203,77.05493
5204,50.47262
5205,48.92164
5206,35.892853
5207,81.41837
5208,87.20685
5209,61.296124
5210,47.577396
5211,47.58193
5212,131.54237
5213,60.193382
5214,104.430504
5215,87.64037
5216,53.17224
5217,45.26108
5218,64.90709
5219,76.8977
5220,79.611694
5221,67.545105
5222,51.09205
5223,75.41285
5224,40.150803
5225,126.97988
5226,48.803757
5227,51.466446
5228,59.659542
5229,82.31575
5230,57.116276
5231,51.02358
5232,51.026165
5233,87.984116
5234,47.564163
5235,44.31305
5236,29.775047
5237,145.21722
5238,53.41164
5239,97.237686
5240,104.720055
5241,53.797493
5242,47.601974
5243,63.60779
5244,68.38148
5245,55.717888
5246,37.30497
5247,65.33114
5248,54.96486
5249,48.143692
5250,96.622284
5251,38.247093
5252,50.354652
5253,109.18147
5254,48.52815
5255,49.48414
5256,63.266823
5257,56.809975
5258,77.850914
5259,54.35128
5260,69.41617
5261,60.516045
5262,48.561928
5263,90.17888
5264,76.623955
5265,168.74298
5266,66.20591
5267,50.923367
5268,57.438057
5269,53.35393
5270,62.898663
5271,129.0077
5272,50.83014
5273,57.95698
5274,82.113625
5275,45.243973
5276,49.600815
5277,59.700073
5278,86.28377
5279,96.99647
5280,69.3821
5281,83.59056
5282,78.309105
5283,43.335236
5284,49.725048
5285,84.021
5286,71.02753
5287,76.94837
5288,59.18799
5289,55.90375
5290,63.141914
5291,70.90526
5292,59.18886
5293,60.2255
5294,46.51392
5295,52.77029
5296,52.38999
5297,59.659138
5298,71.75918
5299,105.1848
5300,40.95942
5301,95.398125
5302,50.97209
5303,84.85515
5304,68.018364
5305,85.2409
5306,49.811478
5307,43.93772
5308,72.17623
5309,81.27359
5310,50.87675
5311,50.507633
5312,52.261196
5313,125.608025
5314,104.24379
5315,52.294163
5316,68.57742
5317,48.71528
5318,62.037148
5319,89.22234
5320,58.86594
5321,79.09719
5322,58.630646
5323,74.68501
5324,46.53402
5325,80.29363
5326,91.29523
5327,41.34327
5328,49.312363
5329,50.147106
5330,64.63615
5331,47.862797
5332,96.59701
5333,73.586754
5334,44.485344
5335,68.551094
5336,41.01927
5337,69.29133
5338,96.824326
5339,49.77172
5340,123.957344
5341,87.44093
5342,46.874264
5343,98.53513
5344,79.07104
5345,72.88564
5346,65.27445
5347,98.22521
5348,94.411644
5349,55.174652
5350,110.43418
5351,120.98405
5352,50.022404
5353,55.74406
5354,90.81028
5355,106.10934
5356,63.97001
5357,70.71226
5358,71.08532
5359,66.06798
5360,72.460106
5361,63.895218
5362,99.840126
5363,68.71881
5364,37.48562
5365,63.655766
5366,73.55511
5367,57.832573
5368,51.57942
5369,96.964035
5370,106.43549
5371,89.444
5372,58.793556
5373,60.901398
